Name,
Age,
Gender,M
Seen,Y
Birth,
Exp_with_coding,Y
Education,Highschool
Time,X,Y-0.042,-180.0,0.0
1.251,-180.0,0.0
1.251,-180.0,0.0
1.293,-180.0,0.0
1.293,-180.0,0.0
1.335,-180.0,0.0
1.335,-180.0,0.0
1.335,-180.0,0.0
1.376,-180.0,0.0
1.376,-180.0,0.0
1.418,-180.0,0.0
1.418,-180.0,0.0
1.46,-180.0,0.0
1.46,-180.0,0.0
1.501,-180.0,0.0
1.501,-180.0,0.0
1.501,-180.0,0.0
1.543,-180.0,0.0
1.543,-180.0,0.0
1.585,-180.0,0.0
1.585,-180.0,0.0
1.585,-180.0,0.0
1.627,-180.0,0.0
1.627,-180.0,0.0
1.668,-180.0,0.0
1.668,-180.0,0.0
1.668,-180.0,0.0
1.71,-180.0,0.0
1.71,-180.0,0.0
1.752,-180.0,0.0
1.752,-180.0,0.0
1.752,-180.0,0.0
1.793,-180.0,0.0
1.793,-180.0,0.0
1.835,-180.0,0.0
1.835,-180.0,0.0
1.835,-180.0,0.0
1.877,-180.0,0.0
1.877,-180.0,0.0
1.919,-180.0,0.0
1.919,-180.0,0.0
1.919,-180.0,0.0
1.96,-180.0,0.0
1.96,-180.0,0.0
2.002,-180.0,0.0
2.002,-180.0,0.0
2.044,-180.0,0.0
2.044,-180.0,0.0
2.085,-180.0,0.0
2.085,-180.0,0.0
2.127,-180.0,0.0
2.127,-180.0,0.0
2.169,-180.0,0.0
2.169,-180.0,0.0
2.211,-180.0,0.0
2.211,-180.0,0.0
2.252,-180.0,0.0
2.252,-180.0,0.0
2.252,-180.0,0.0
2.294,-180.0,0.0
2.294,-180.0,0.0
2.336,-180.0,0.0
2.336,-180.0,0.0
2.336,-180.0,0.0
2.377,-180.0,0.0
2.377,-180.0,0.0
2.419,-180.0,0.0
2.419,-180.0,0.0
2.419,-180.0,0.0
2.461,-180.0,0.0
2.461,-180.0,0.0
2.502,-180.0,0.0
2.502,-180.0,0.0
2.502,-180.0,0.0
2.544,-180.0,0.0
2.544,-180.0,0.0
2.586,-180.0,0.0
2.586,-180.0,0.0
2.586,-180.0,0.0
2.628,-180.0,0.0
2.628,-180.0,0.0
2.669,-180.0,0.0
2.669,-180.0,0.0
2.669,-180.0,0.0
2.711,-180.0,0.0
2.711,-180.0,0.0
2.753,-180.0,0.0
2.753,-180.0,0.0
2.753,-180.0,0.0
2.794,-180.0,0.0
2.794,-180.0,0.0
2.836,-180.0,0.0
2.836,-180.0,0.0
2.836,-180.0,0.0
2.878,-180.0,0.0
2.878,-180.0,0.0
2.92,-180.0,0.0
2.92,-180.0,0.0
2.92,-180.0,0.0
2.961,-180.0,0.0
2.961,-180.0,0.0
3.003,-180.0,0.0
3.003,-180.0,0.0
3.003,-180.0,0.0
3.045,-180.0,0.0
3.045,-180.0,0.0
3.086,-180.0,0.0
3.086,-180.0,0.0
3.086,-180.0,0.0
3.128,-180.0,0.0
3.128,-180.0,0.0
3.17,-180.0,0.0
3.17,-180.0,0.0
3.17,-180.0,0.0
3.212,-180.0,0.0
3.212,-180.0,0.0
3.253,-180.0,0.0
3.253,-180.0,0.0
3.295,-180.0,0.0
3.295,-180.0,0.0
3.337,-180.0,0.0
3.337,-180.0,0.0
3.378,-180.0,0.0
3.378,-180.0,0.0
3.42,-180.0,0.0
3.42,-180.0,0.0
3.42,-180.0,0.0
3.462,-180.0,0.0
3.462,-180.0,0.0
3.503,-180.0,0.0
3.503,-180.0,0.0
3.503,-180.0,0.0
3.545,-180.0,0.0
3.545,-180.0,0.0
3.587,-180.0,0.0
3.587,-180.0,0.0
3.587,-180.0,0.0
3.629,-180.0,0.0
3.629,-180.0,0.0
3.67,-180.0,0.0
3.67,-180.0,0.0
3.67,-180.0,0.0
3.712,-180.0,0.0
3.712,-180.0,0.0
3.754,-180.0,0.0
3.754,-180.0,0.0
3.795,-180.0,0.0
3.795,-180.0,0.0
3.837,-180.0,0.0
3.837,-180.0,0.0
3.837,-180.0,0.0
3.879,-180.0,0.0
3.879,-180.0,0.0
3.921,-180.0,0.0
3.921,-180.0,0.0
3.921,-180.0,0.0
3.962,-180.0,0.0
3.962,-180.0,0.0
4.004,-180.0,0.0
4.004,-180.0,0.0
4.004,-180.0,0.0
4.046,-180.0,0.0
4.046,-180.0,0.0
4.087,-181.0,-1.0
4.087,-183.0,-6.0
4.087,-193.0,-6.0
4.129,-213.0,-6.0
4.129,-228.0,-6.0
4.171,-239.0,-6.0
4.171,-262.0,-6.0
4.213,-266.0,-6.0
4.213,-271.0,-6.0
4.254,-275.0,-6.0
4.254,-277.0,-6.0
4.296,-277.0,-6.0
4.296,-281.0,-6.0
4.338,-285.0,-6.0
7.466,-303.0,-206.0
7.466,-299.0,-209.0
7.466,-295.0,-213.0
7.507,-291.0,-216.0
7.507,-285.0,-218.0
7.549,-279.0,-223.0
7.549,-272.0,-227.0
7.549,-268.0,-230.0
7.591,-260.0,-233.0
7.591,-254.0,-234.0
7.633,-250.0,-235.0
7.633,-245.0,-235.0
7.633,-241.0,-236.0
7.674,-236.0,-238.0
7.674,-232.0,-238.0
7.716,-226.0,-239.0
7.716,-219.0,-242.0
7.716,-213.0,-244.0
7.758,-208.0,-245.0
7.799,-193.0,-250.0
7.799,-185.0,-250.0
7.799,-179.0,-250.0
7.841,-174.0,-250.0
7.841,-168.0,-250.0
7.883,-163.0,-250.0
7.883,-152.0,-250.0
7.925,-148.0,-250.0
7.966,-142.0,-250.0
7.966,-136.0,-250.0
7.966,-131.0,-250.0
8.008,-129.0,-250.0
8.05,-125.0,-250.0
8.05,-124.0,-250.0
8.05,-122.0,-250.0
8.091,-121.0,-250.0
8.133,-120.0,-250.0
8.133,-117.0,-250.0
8.133,-117.0,-250.0
8.175,-116.0,-250.0
8.217,-115.0,-250.0
8.217,-114.0,-250.0
8.217,-112.0,-250.0
8.258,-111.0,-250.0
8.3,-109.0,-250.0
8.3,-106.0,-250.0
8.3,-105.0,-249.0
8.342,-105.0,-245.0
8.342,-105.0,-243.0
8.383,-105.0,-239.0
8.383,-105.0,-238.0
8.383,-105.0,-234.0
8.425,-105.0,-233.0
8.467,-105.0,-224.0
8.467,-105.0,-218.0
8.467,-105.0,-213.0
8.508,-105.0,-209.0
8.508,-105.0,-206.0
8.55,-105.0,-202.0
8.55,-105.0,-196.0
8.55,-105.0,-192.0
8.592,-105.0,-187.0
8.592,-105.0,-178.0
8.634,-105.0,-170.0
8.634,-105.0,-163.0
8.634,-105.0,-156.0
8.675,-105.0,-142.0
8.717,-105.0,-132.0
8.717,-105.0,-122.0
8.717,-105.0,-116.0
8.759,-105.0,-111.0
8.8,-105.0,-103.0
8.8,-105.0,-99.0
8.8,-105.0,-95.0
8.842,-105.0,-90.0
8.884,-105.0,-82.0
8.884,-105.0,-78.0
8.884,-105.0,-74.0
8.926,-105.0,-71.0
8.967,-105.0,-65.0
8.967,-105.0,-60.0
8.967,-105.0,-55.0
9.009,-105.0,-49.0
9.051,-105.0,-35.0
9.051,-105.0,-24.0
9.051,-105.0,-10.0
9.092,-105.0,-1.0
9.092,-105.0,8.0
9.134,-105.0,16.0
9.134,-105.0,29.0
9.176,-105.0,39.0
9.176,-105.0,45.0
9.218,-105.0,50.0
9.218,-105.0,56.0
9.218,-105.0,60.0
9.259,-105.0,65.0
9.259,-105.0,70.0
9.301,-105.0,73.0
9.301,-105.0,78.0
9.301,-105.0,80.0
9.343,-105.0,86.0
9.343,-105.0,90.0
9.384,-105.0,95.0
9.384,-105.0,101.0
9.384,-105.0,107.0
9.426,-108.0,112.0
9.468,-112.0,122.0
9.468,-116.0,133.0
9.51,-121.0,143.0
9.51,-124.0,149.0
9.551,-128.0,156.0
9.551,-133.0,164.0
9.551,-136.0,171.0
9.593,-137.0,177.0
9.593,-142.0,184.0
9.635,-144.0,188.0
9.635,-147.0,195.0
9.635,-150.0,199.0
9.676,-155.0,208.0
9.718,-159.0,213.0
9.718,-165.0,221.0
9.76,-168.0,225.0
9.801,-173.0,231.0
9.801,-176.0,233.0
9.801,-178.0,236.0
9.843,-180.0,237.0
9.843,-182.0,239.0
9.885,-184.0,240.0
9.885,-189.0,244.0
9.927,-190.0,245.0
9.927,-194.0,246.0
9.968,-197.0,248.0
9.968,-200.0,249.0
10.01,-202.0,250.0
10.01,-207.0,250.0
10.052,-209.0,250.0
10.052,-214.0,250.0
10.093,-218.0,250.0
10.093,-220.0,250.0
10.135,-223.0,250.0
10.135,-225.0,250.0
10.135,-229.0,250.0
10.177,-231.0,250.0
10.219,-239.0,250.0
10.219,-241.0,250.0
10.219,-245.0,250.0
10.26,-249.0,250.0
10.26,-258.0,250.0
10.302,-263.0,250.0
10.344,-270.0,250.0
10.344,-275.0,250.0
10.385,-282.0,249.0
10.427,-289.0,248.0
13.222,-300.0,-43.0
13.222,-298.0,-30.0
13.222,-297.0,-15.0
13.263,-297.0,-1.0
13.555,-317.0,-154.0
13.555,-288.0,-188.0
13.597,-252.0,-211.0
13.597,-211.0,-222.0
13.597,-188.0,-224.0
13.639,-172.0,-220.0
13.68,-148.0,-172.0
13.68,-137.0,-118.0
13.722,-137.0,-73.0
13.722,-175.0,-16.0
14.598,-309.0,-143.0
14.64,-298.0,-121.0
14.64,-285.0,-99.0
14.681,-272.0,-69.0
14.681,-258.0,-32.0
14.723,-253.0,-13.0
14.723,-251.0,6.0
14.765,-251.0,15.0
14.765,-251.0,23.0
14.806,-251.0,23.0
14.848,-251.0,23.0
14.848,-251.0,23.0
14.848,-253.0,21.0
14.89,-262.0,-9.0
14.932,-275.0,-59.0
14.932,-290.0,-114.0
15.599,-308.0,-97.0
15.599,-292.0,-77.0
15.599,-276.0,-59.0
15.641,-263.0,-42.0
15.682,-247.0,-1.0
15.682,-247.0,18.0
15.682,-248.0,33.0
15.724,-257.0,53.0
16.266,-397.0,-134.0
16.266,-231.0,-134.0
16.308,-111.0,-134.0
16.308,-105.0,-132.0
16.35,-105.0,-123.0
16.35,-105.0,-115.0
16.35,-105.0,-107.0
16.391,-105.0,-100.0
16.433,-105.0,-79.0
16.433,-119.0,-72.0
16.433,-184.0,-72.0
16.642,-310.0,-161.0
16.683,-286.0,-105.0
16.683,-281.0,-54.0
16.934,-349.0,-166.0
16.975,-284.0,-138.0
17.017,-226.0,-84.0
17.017,-215.0,-41.0
17.017,-223.0,0.0
17.059,-241.0,30.0
17.226,-380.0,-127.0
17.267,-277.0,-123.0
17.267,-249.0,-106.0
17.267,-232.0,-83.0
17.309,-230.0,-63.0
17.351,-260.0,-3.0
17.518,-308.0,-123.0
17.559,-272.0,-113.0
17.601,-229.0,-62.0
17.601,-232.0,-30.0
17.601,-246.0,-10.0
18.268,-309.0,-46.0
18.56,-310.0,-73.0
18.81,-332.0,-120.0
18.81,-293.0,-87.0
18.852,-271.0,-56.0
18.852,-263.0,2.0
19.061,-309.0,-117.0
19.102,-277.0,-81.0
19.561,-338.0,-21.0
19.603,-295.0,48.0
19.603,-289.0,71.0
19.603,-290.0,92.0
19.645,-295.0,101.0
19.686,-304.0,70.0
19.728,-298.0,24.0
19.728,-289.0,-21.0
19.77,-270.0,-70.0
19.77,-257.0,-103.0
19.77,-251.0,-121.0
19.811,-251.0,-125.0
19.811,-254.0,-126.0
20.02,-338.0,-30.0
20.062,-274.0,-104.0
20.062,-226.0,-151.0
20.103,-213.0,-166.0
20.103,-208.0,-171.0
20.103,-207.0,-173.0
20.145,-207.0,-173.0
20.145,-218.0,-174.0
20.354,-306.0,66.0
20.395,-293.0,91.0
20.437,-293.0,107.0
20.812,-307.0,-52.0
20.854,-289.0,-36.0
20.854,-260.0,-10.0
20.854,-235.0,29.0
20.896,-211.0,74.0
20.896,-209.0,90.0
20.938,-208.0,97.0
20.938,-208.0,108.0
20.979,-210.0,115.0
20.979,-214.0,126.0
21.021,-215.0,129.0
21.063,-215.0,130.0
21.063,-215.0,130.0
21.104,-215.0,130.0
21.104,-215.0,130.0
21.104,-214.0,132.0
21.146,-208.0,138.0
21.146,-201.0,143.0
21.188,-195.0,149.0
21.188,-185.0,158.0
21.188,-174.0,173.0
21.23,-171.0,182.0
21.23,-166.0,192.0
21.271,-165.0,196.0
21.271,-163.0,201.0
21.271,-163.0,204.0
21.313,-163.0,207.0
21.313,-163.0,208.0
21.355,-164.0,208.0
21.355,-165.0,208.0
21.355,-166.0,208.0
21.396,-167.0,208.0
21.396,-173.0,200.0
21.438,-173.0,193.0
21.438,-159.0,170.0
21.48,-151.0,165.0
21.48,-146.0,165.0
21.522,-141.0,165.0
21.563,-131.0,172.0
21.563,-119.0,193.0
21.605,-117.0,199.0
21.605,-117.0,203.0
21.605,-117.0,205.0
21.647,-118.0,207.0
21.647,-127.0,210.0
21.688,-144.0,210.0
21.73,-164.0,208.0
21.73,-176.0,202.0
21.772,-180.0,197.0
21.772,-183.0,190.0
21.772,-184.0,181.0
21.813,-184.0,172.0
21.813,-180.0,161.0
21.855,-175.0,159.0
21.897,-167.0,157.0
21.897,-162.0,157.0
21.897,-155.0,159.0
21.939,-149.0,167.0
21.98,-144.0,179.0
21.98,-144.0,193.0
21.98,-144.0,198.0
22.022,-148.0,207.0
22.022,-150.0,211.0
22.064,-153.0,214.0
22.064,-167.0,217.0
22.105,-183.0,216.0
22.147,-203.0,208.0
22.147,-217.0,194.0
22.189,-226.0,185.0
22.189,-233.0,168.0
22.231,-235.0,157.0
22.231,-233.0,144.0
22.272,-226.0,139.0
22.272,-222.0,137.0
22.314,-217.0,137.0
22.314,-204.0,137.0
22.314,-187.0,137.0
22.356,-170.0,138.0
22.397,-147.0,148.0
22.397,-137.0,154.0
22.397,-133.0,162.0
22.439,-127.0,169.0
22.439,-125.0,177.0
22.481,-125.0,181.0
22.481,-125.0,185.0
22.522,-131.0,188.0
22.564,-147.0,193.0
22.564,-160.0,193.0
22.606,-175.0,193.0
22.606,-202.0,185.0
22.648,-210.0,177.0
22.648,-221.0,163.0
22.689,-227.0,150.0
22.731,-227.0,141.0
22.731,-227.0,137.0
22.731,-226.0,136.0
22.773,-224.0,135.0
22.773,-222.0,135.0
22.814,-220.0,135.0
22.814,-219.0,149.0
22.856,-224.0,161.0
22.856,-230.0,167.0
24.858,-306.0,250.0
24.9,-272.0,250.0
24.9,-183.0,250.0
24.942,-147.0,250.0
24.942,-105.0,250.0
24.983,-105.0,250.0
24.983,-105.0,250.0
24.983,-105.0,250.0
25.025,-105.0,250.0
25.067,-105.0,250.0
25.067,-105.0,250.0
25.108,-105.0,250.0
25.15,-105.0,250.0
25.15,-105.0,247.0
25.15,-105.0,232.0
25.192,-105.0,186.0
25.192,-105.0,164.0
25.234,-105.0,143.0
25.234,-105.0,110.0
25.275,-105.0,93.0
25.317,-105.0,56.0
25.317,-105.0,37.0
25.317,-105.0,21.0
25.359,-105.0,1.0
25.4,-105.0,-41.0
25.4,-105.0,-87.0
25.4,-105.0,-122.0
25.442,-105.0,-152.0
25.442,-105.0,-188.0
25.484,-105.0,-221.0
25.484,-105.0,-250.0
25.525,-105.0,-250.0
25.567,-105.0,-250.0
25.567,-105.0,-250.0
25.567,-105.0,-250.0
25.609,-105.0,-250.0
25.651,-105.0,-250.0
25.651,-105.0,-250.0
25.651,-105.0,-250.0
25.692,-105.0,-250.0
25.692,-105.0,-250.0
25.734,-105.0,-250.0
25.734,-105.0,-250.0
25.776,-105.0,-250.0
25.776,-105.0,-250.0
25.817,-105.0,-250.0
25.817,-105.0,-250.0
25.859,-105.0,-250.0
25.901,-105.0,-250.0
25.901,-105.0,-250.0
25.901,-105.0,-250.0
25.943,-105.0,-250.0
25.943,-105.0,-250.0
25.984,-105.0,-250.0
25.984,-105.0,-250.0
25.984,-105.0,-250.0
26.026,-105.0,-250.0
26.026,-105.0,-250.0
26.068,-105.0,-250.0
26.068,-105.0,-250.0
26.068,-105.0,-250.0
26.109,-105.0,-250.0
26.151,-105.0,-250.0
26.151,-105.0,-250.0
26.151,-105.0,-250.0
26.193,-105.0,-250.0
26.193,-105.0,-250.0
26.235,-105.0,-250.0
26.944,-351.0,-26.0
26.985,-267.0,-36.0
26.985,-218.0,-48.0
27.027,-211.0,-48.0
27.027,-211.0,-48.0
27.027,-211.0,-48.0
27.069,-211.0,-48.0
27.069,-211.0,-48.0
27.11,-211.0,-48.0
27.11,-211.0,-48.0
27.11,-211.0,-48.0
27.152,-211.0,-48.0
27.152,-211.0,-48.0
27.194,-211.0,-48.0
27.194,-211.0,-48.0
27.236,-211.0,-48.0
27.236,-211.0,-48.0
27.277,-211.0,-48.0
27.277,-210.0,-48.0
27.319,-215.0,-48.0
27.319,-220.0,-48.0
27.361,-222.0,-48.0
27.361,-225.0,-48.0
27.402,-230.0,-48.0
27.402,-238.0,-48.0
27.444,-249.0,-44.0
27.444,-267.0,-38.0
27.486,-283.0,-32.0
28.07,-320.0,-70.0
28.07,-297.0,-33.0
28.07,-287.0,-11.0
28.111,-279.0,8.0
28.153,-278.0,33.0
28.153,-282.0,44.0
28.153,-286.0,52.0
28.195,-293.0,60.0
28.904,-300.0,-112.0
28.946,-290.0,-134.0
28.987,-283.0,-170.0
28.987,-290.0,-185.0
28.987,-293.0,-185.0
29.029,-296.0,-185.0
29.071,-299.0,-182.0
29.071,-299.0,-180.0
29.071,-299.0,-179.0
29.112,-299.0,-178.0
29.112,-299.0,-176.0
29.154,-299.0,-174.0
29.154,-299.0,-173.0
29.196,-299.0,-171.0
29.196,-299.0,-170.0
29.404,-349.0,-10.0
29.446,-299.0,1.0
29.446,-287.0,8.0
30.155,-321.0,24.0
30.155,-290.0,73.0
30.155,-282.0,88.0
30.197,-282.0,96.0
30.239,-282.0,97.0
30.364,-343.0,-18.0
30.405,-291.0,-90.0
30.405,-278.0,-105.0
30.405,-275.0,-107.0
67.943,-105.0,-225.0
67.943,-105.0,-181.0
67.943,-105.0,-141.0
67.985,-105.0,-97.0
67.985,-105.0,-65.0
68.026,-105.0,-36.0
68.026,-105.0,14.0
68.068,-105.0,35.0
68.068,-105.0,45.0
68.11,-105.0,48.0
68.11,-105.0,48.0
68.11,-105.0,48.0
68.151,-105.0,48.0
68.151,-105.0,48.0
68.151,-105.0,48.0
68.193,-105.0,48.0
68.193,-105.0,48.0
68.235,-105.0,48.0
68.235,-105.0,48.0
68.277,-105.0,48.0
68.277,-105.0,48.0
68.277,-105.0,48.0
68.318,-105.0,50.0
68.318,-105.0,62.0
68.36,-105.0,74.0
68.36,-105.0,83.0
68.36,-105.0,96.0
68.402,-107.0,103.0
68.402,-160.0,103.0
68.443,-205.0,103.0
68.443,-233.0,103.0
68.443,-257.0,96.0
68.485,-276.0,89.0
68.485,-285.0,84.0
68.694,-308.0,-4.0
68.735,-299.0,-28.0
68.735,-293.0,-34.0
68.735,-289.0,-39.0
68.777,-286.0,-41.0
68.777,-284.0,-44.0
68.819,-277.0,-45.0
68.819,-266.0,-47.0
68.819,-257.0,-46.0
68.86,-247.0,-34.0
68.86,-234.0,-17.0
68.902,-227.0,15.0
68.902,-230.0,50.0
68.944,-245.0,80.0
68.944,-258.0,97.0
68.944,-274.0,113.0
68.986,-283.0,117.0
95.22,-302.0,-65.0
95.262,-299.0,-67.0
95.304,-298.0,-67.0
95.304,-297.0,-67.0
95.304,-296.0,-67.0
95.345,-293.0,-63.0
95.345,-290.0,-59.0
95.387,-287.0,-55.0
95.387,-286.0,-54.0
95.387,-286.0,-52.0
95.429,-285.0,-52.0
95.429,-285.0,-52.0
95.47,-285.0,-52.0
95.47,-285.0,-52.0
95.47,-285.0,-52.0
95.512,-285.0,-52.0
95.512,-285.0,-52.0
95.554,-285.0,-52.0
95.554,-285.0,-52.0
95.554,-285.0,-52.0
95.595,-285.0,-52.0
95.595,-285.0,-52.0
95.637,-285.0,-52.0
95.637,-285.0,-52.0
95.637,-285.0,-52.0
95.679,-285.0,-52.0
95.679,-285.0,-52.0
95.721,-285.0,-52.0
95.721,-285.0,-52.0
95.721,-285.0,-52.0
95.762,-285.0,-52.0
95.762,-285.0,-52.0
95.804,-285.0,-52.0
95.804,-285.0,-52.0
95.804,-285.0,-52.0
95.846,-285.0,-52.0
95.846,-285.0,-51.0
95.887,-285.0,-50.0
95.887,-284.0,-46.0
95.929,-284.0,-45.0
95.929,-284.0,-45.0
95.971,-283.0,-45.0
95.971,-283.0,-45.0
95.971,-283.0,-45.0
96.013,-283.0,-45.0
96.013,-283.0,-45.0
96.054,-283.0,-45.0
96.054,-283.0,-45.0
96.054,-283.0,-45.0
96.096,-283.0,-45.0
96.096,-283.0,-45.0
96.138,-283.0,-45.0
96.138,-283.0,-45.0
96.138,-283.0,-45.0
96.179,-283.0,-45.0
96.221,-283.0,-45.0
96.221,-283.0,-45.0
96.221,-283.0,-45.0
96.263,-283.0,-45.0
96.263,-283.0,-45.0
96.305,-283.0,-45.0
96.305,-283.0,-45.0
96.305,-283.0,-45.0
96.346,-283.0,-45.0
96.346,-283.0,-45.0
96.388,-283.0,-45.0
96.388,-283.0,-45.0
96.388,-283.0,-45.0
96.43,-283.0,-45.0
96.43,-283.0,-45.0
96.471,-283.0,-45.0
96.471,-283.0,-45.0
96.513,-283.0,-45.0
96.513,-283.0,-45.0
96.555,-283.0,-45.0
96.555,-283.0,-45.0
96.555,-283.0,-45.0
96.596,-283.0,-45.0
96.596,-283.0,-45.0
96.638,-283.0,-45.0
96.638,-283.0,-45.0
96.638,-283.0,-45.0
96.68,-283.0,-45.0
96.68,-283.0,-45.0
96.722,-283.0,-45.0
96.722,-283.0,-45.0
96.722,-283.0,-45.0
96.763,-283.0,-45.0
96.805,-283.0,-45.0
96.805,-283.0,-45.0
96.805,-283.0,-45.0
96.847,-283.0,-45.0
96.847,-283.0,-45.0
96.888,-283.0,-45.0
96.888,-283.0,-45.0
96.888,-283.0,-45.0
96.93,-283.0,-45.0
96.93,-283.0,-45.0
96.972,-283.0,-45.0
96.972,-283.0,-45.0
96.972,-283.0,-45.0
97.014,-283.0,-45.0
97.014,-283.0,-45.0
97.055,-283.0,-45.0
97.055,-283.0,-45.0
97.055,-283.0,-45.0
97.097,-283.0,-45.0
97.097,-283.0,-45.0
97.139,-283.0,-45.0
97.139,-283.0,-45.0
97.139,-283.0,-45.0
97.18,-283.0,-45.0
97.18,-283.0,-45.0
97.222,-283.0,-45.0
97.222,-283.0,-45.0
97.222,-283.0,-45.0
97.264,-283.0,-45.0
97.264,-283.0,-45.0
97.306,-283.0,-45.0
97.306,-283.0,-45.0
97.306,-283.0,-45.0
97.347,-283.0,-45.0
97.347,-283.0,-45.0
97.389,-283.0,-45.0
97.389,-283.0,-45.0
97.389,-283.0,-45.0
97.431,-283.0,-45.0
97.472,-283.0,-45.0
97.472,-283.0,-45.0
97.472,-283.0,-45.0
97.514,-283.0,-45.0
97.514,-283.0,-45.0
97.556,-283.0,-45.0
97.556,-283.0,-45.0
97.556,-283.0,-45.0
97.597,-283.0,-45.0
97.597,-283.0,-45.0
97.639,-283.0,-45.0
97.639,-283.0,-45.0
97.639,-283.0,-45.0
97.681,-283.0,-45.0
97.681,-283.0,-45.0
97.723,-283.0,-45.0
97.723,-283.0,-45.0
97.723,-283.0,-45.0
97.764,-283.0,-45.0
97.764,-283.0,-45.0
97.806,-283.0,-45.0
97.806,-283.0,-45.0
97.806,-283.0,-45.0
97.848,-283.0,-45.0
97.848,-283.0,-45.0
97.889,-283.0,-45.0
97.889,-283.0,-45.0
97.889,-283.0,-45.0
97.931,-283.0,-45.0
97.931,-283.0,-45.0
97.973,-283.0,-45.0
97.973,-283.0,-45.0
97.973,-283.0,-45.0
98.015,-283.0,-45.0
98.056,-283.0,-45.0
98.056,-283.0,-45.0
98.056,-283.0,-45.0
98.098,-283.0,-45.0
98.14,-283.0,-45.0
98.14,-283.0,-45.0
98.14,-283.0,-45.0
98.181,-283.0,-45.0
98.181,-283.0,-45.0
98.223,-283.0,-45.0
98.223,-283.0,-45.0
98.223,-283.0,-45.0
98.265,-283.0,-45.0
98.265,-283.0,-45.0
98.307,-283.0,-45.0
98.307,-283.0,-45.0
98.307,-283.0,-45.0
98.348,-283.0,-45.0
98.348,-283.0,-45.0
98.39,-283.0,-45.0
98.39,-283.0,-45.0
98.432,-283.0,-45.0
98.432,-283.0,-45.0
98.473,-283.0,-45.0
98.473,-283.0,-45.0
98.473,-283.0,-45.0
98.515,-283.0,-45.0
98.515,-283.0,-45.0
98.557,-283.0,-45.0
98.557,-283.0,-45.0
98.557,-283.0,-45.0
98.598,-283.0,-45.0
98.64,-283.0,-45.0
98.64,-283.0,-45.0
98.64,-283.0,-45.0
98.682,-283.0,-45.0
98.724,-283.0,-45.0
98.724,-283.0,-45.0
98.724,-283.0,-45.0
98.765,-283.0,-45.0
98.765,-283.0,-45.0
98.807,-283.0,-45.0
98.807,-283.0,-45.0
98.807,-283.0,-45.0
98.849,-283.0,-45.0
98.849,-283.0,-45.0
98.89,-283.0,-45.0
98.89,-283.0,-45.0
98.89,-283.0,-45.0
98.932,-283.0,-45.0
98.932,-283.0,-45.0
98.974,-283.0,-45.0
98.974,-283.0,-45.0
99.016,-283.0,-45.0
99.016,-283.0,-45.0
99.057,-283.0,-45.0
99.057,-283.0,-45.0
99.057,-283.0,-45.0
99.099,-283.0,-45.0
99.099,-283.0,-45.0
99.141,-283.0,-45.0
99.141,-283.0,-45.0
99.141,-283.0,-45.0
99.182,-283.0,-45.0
99.182,-283.0,-45.0
99.224,-283.0,-45.0
99.224,-283.0,-45.0
99.224,-283.0,-45.0
99.266,-283.0,-45.0
99.266,-283.0,-45.0
99.308,-283.0,-45.0
99.308,-283.0,-45.0
99.308,-283.0,-45.0
99.349,-283.0,-45.0
99.349,-283.0,-45.0
99.391,-283.0,-45.0
99.391,-283.0,-45.0
